date,entry_id,Temperature,Humidity,PM2.5,PM10,CO,CO2
2025-06-17T17:20:56+00:00,1158,27.2,80.5,41.4,50.3,1.36386,403.1156
2025-06-17T17:21:46+00:00,1159,27.2,80.5,41.8,47.5,1.38096,403.14499
2025-06-17T17:22:35+00:00,1160,27.2,80.4,41.7,49.9,1.36045,403.1806
2025-06-17T17:23:24+00:00,1161,27.2,80.4,41.7,49.6,1.35029,403.1687
2025-06-17T17:24:14+00:00,1162,27.1,80.4,40.4,48.8,1.38785,403.14499
2025-06-17T17:25:03+00:00,1163,27.1,80.5,39.8,48.1,1.37753,403.1156
2025-06-17T17:25:53+00:00,1164,27.1,80.5,40.1,47.6,1.39131,403.15683
2025-06-17T17:26:42+00:00,1165,27.1,80.5,39.0,46.8,1.44042,403.13321
2025-06-17T17:27:31+00:00,1166,27.1,80.6,39.1,48.9,1.33349,403.15091
2025-06-17T17:28:21+00:00,1167,27.1,80.5,39.0,47.1,1.37068,403.1391
2025-06-17T17:29:10+00:00,1168,27.1,80.4,38.2,46.4,1.3741,403.10388
2025-06-17T17:29:59+00:00,1169,27.1,80.5,40.1,46.8,1.34692,403.12732
2025-06-17T17:30:49+00:00,1170,27.1,80.5,37.7,45.5,1.3741,403.1391
2025-06-17T17:31:38+00:00,1171,27.1,80.3,38.7,47.8,1.34019,403.10388
2025-06-17T17:32:28+00:00,1172,27.1,80.3,35.7,44.0,1.38785,403.15683
2025-06-17T17:33:17+00:00,1173,27.2,80.2,35.3,42.6,1.37068,403.12146
2025-06-17T17:34:06+00:00,1174,27.3,79.8,35.9,43.8,1.37753,403.09222
2025-06-17T17:34:56+00:00,1175,27.2,79.9,36.4,43.6,1.3741,403.0748
2025-06-17T17:35:45+00:00,1176,27.1,80.1,36.3,42.9,1.40869,403.0748
2025-06-17T17:36:35+00:00,1177,27.1,80.1,34.6,41.2,1.38096,403.02872
2025-06-17T17:37:24+00:00,1178,27.1,80.1,36.1,43.2,1.39824,403.06323
2025-06-17T17:38:13+00:00,1179,27.0,80.3,35.6,44.8,1.3741,403.04019
2025-06-17T17:39:03+00:00,1180,27.0,80.5,34.7,41.2,1.4052,403.03445
2025-06-17T17:39:52+00:00,1181,27.0,80.6,34.4,42.1,1.39477,403.02298
2025-06-17T17:40:42+00:00,1182,26.9,80.7,33.9,41.6,1.39477,403.03445
2025-06-17T17:41:31+00:00,1183,26.9,80.8,34.4,39.8,1.38441,403.0806
2025-06-17T17:42:20+00:00,1184,26.9,80.9,35.2,41.5,1.35706,403.02298
2025-06-17T17:43:10+00:00,1185,26.9,81.0,35.2,42.3,1.3741,403.05743
2025-06-17T17:43:59+00:00,1186,26.9,81.0,35.8,42.7,1.39824,403.0864
2025-06-17T17:44:48+00:00,1187,26.9,80.9,34.2,39.3,1.38096,403.09222
2025-06-17T17:45:38+00:00,1188,27.0,80.8,33.9,39.8,1.41219,403.03445
2025-06-17T17:46:27+00:00,1189,27.0,80.8,35.2,41.3,1.4052,403.069
2025-06-17T17:47:16+00:00,1190,27.0,80.7,34.0,40.4,1.39477,403.06323
2025-06-17T17:48:06+00:00,1191,27.0,80.6,34.0,41.1,1.39477,403.04593
2025-06-17T17:48:55+00:00,1192,27.0,80.6,34.4,41.2,1.37068,403.00589
2025-06-17T17:49:45+00:00,1193,27.1,80.5,34.6,40.9,1.37068,403.04019
2025-06-17T17:50:34+00:00,1194,27.1,80.4,34.2,40.2,1.34692,403.0517
2025-06-17T17:51:23+00:00,1195,27.0,80.5,32.8,38.5,1.38441,402.96628
2025-06-17T17:52:13+00:00,1196,27.0,80.6,33.3,40.1,1.34692,403.01727
2025-06-17T17:53:02+00:00,1197,27.0,80.7,33.5,40.9,1.38096,403.00021
2025-06-17T17:53:51+00:00,1198,27.0,80.7,33.1,38.6,1.35706,402.99454
2025-06-17T17:54:41+00:00,1199,27.0,80.8,32.4,37.3,1.38441,403.0517
2025-06-17T17:55:30+00:00,1200,27.0,80.8,32.5,39.3,1.39477,403.00589
2025-06-17T17:56:19+00:00,1201,26.9,80.8,33.3,40.1,1.30695,403.03445
2025-06-17T17:57:09+00:00,1202,27.0,80.8,31.3,37.2,1.38096,402.97754
2025-06-17T17:57:58+00:00,1203,27.0,80.8,31.9,37.3,1.36386,403.00589
2025-06-17T17:58:48+00:00,1204,27.0,80.7,32.1,38.5,1.35706,403.03445
2025-06-17T17:59:37+00:00,1205,27.0,80.6,31.2,38.1,1.36726,403.01157
2025-06-17T18:00:26+00:00,1206,27.0,80.6,30.4,37.7,1.34692,403.03445
2025-06-17T18:01:16+00:00,1207,27.1,80.4,32.3,38.4,1.33015,403.0517
2025-06-17T18:02:05+00:00,1208,27.1,80.4,31.7,37.9,1.37068,403.02872
2025-06-17T18:02:54+00:00,1209,27.1,80.3,31.2,38.9,1.34019,402.99454
2025-06-17T18:03:44+00:00,1210,27.1,80.3,30.4,38.2,1.39477,402.98322
2025-06-17T18:04:33+00:00,1211,27.1,80.3,31.1,37.7,1.35706,402.95505
2025-06-17T18:05:23+00:00,1212,27.0,80.5,31.0,37.3,1.36045,402.98886
2025-06-17T18:06:12+00:00,1213,27.0,80.4,30.7,38.0,1.33683,403.03445
2025-06-17T18:07:01+00:00,1214,27.0,80.4,30.3,36.9,1.39131,403.02872
2025-06-17T18:07:51+00:00,1215,27.0,80.5,31.1,37.2,1.35029,402.99454
2025-06-17T18:08:40+00:00,1216,27.0,80.5,30.1,36.2,1.36386,402.98322
2025-06-17T18:09:29+00:00,1217,27.1,80.4,30.4,36.7,1.32016,403.03445
2025-06-17T18:10:19+00:00,1218,27.0,80.4,30.7,35.7,1.33349,402.96066
2025-06-17T18:11:08+00:00,1219,27.0,80.5,30.1,36.1,1.34355,403.01157
2025-06-17T18:11:58+00:00,1220,27.0,80.5,29.3,35.5,1.31354,402.98322
2025-06-17T18:12:47+00:00,1221,27.0,80.5,29.1,34.2,1.43332,402.97754
2025-06-17T18:13:37+00:00,1222,27.0,80.6,29.7,35.7,1.36726,402.96628
2025-06-17T18:14:26+00:00,1223,27.0,80.5,29.6,35.8,1.38096,402.97192
2025-06-17T18:15:16+00:00,1224,27.0,80.6,29.0,35.6,1.31354,402.95505
2025-06-17T18:16:05+00:00,1225,27.0,80.6,28.7,35.0,1.36726,402.97754
2025-06-17T18:16:54+00:00,1226,27.0,80.6,28.8,34.6,1.33015,402.96628
2025-06-17T18:17:44+00:00,1227,27.0,80.8,27.5,32.1,1.34692,402.96066
2025-06-17T18:18:34+00:00,1228,26.9,80.8,28.9,35.3,1.31685,402.96628
2025-06-17T18:19:23+00:00,1229,26.9,80.9,28.0,35.0,1.35367,402.91599
2025-06-17T18:20:12+00:00,1230,26.9,81.1,27.9,32.2,1.35367,402.97192
2025-06-17T18:21:02+00:00,1231,26.9,81.1,27.9,33.6,1.33683,402.93826
2025-06-17T18:21:51+00:00,1232,26.9,81.0,27.5,33.1,1.31685,402.89938
2025-06-17T18:22:40+00:00,1233,26.9,81.1,27.9,33.9,1.30695,402.83371
2025-06-17T18:23:30+00:00,1234,26.9,81.0,27.9,33.3,1.31024,402.96066
2025-06-17T18:24:19+00:00,1235,26.9,81.1,27.2,33.8,1.33015,402.90491
2025-06-17T18:25:09+00:00,1236,26.9,81.2,27.3,32.7,1.30038,402.89938
2025-06-17T18:25:58+00:00,1237,26.8,81.2,26.7,32.6,1.30366,402.93826
2025-06-17T18:26:47+00:00,1238,26.8,81.2,26.7,31.8,1.32016,402.90491
2025-06-17T18:27:37+00:00,1239,26.8,81.2,26.5,31.9,1.32016,402.91043
2025-06-17T18:28:26+00:00,1240,26.8,81.1,25.5,31.4,1.34692,402.93826
2025-06-17T18:29:16+00:00,1241,26.8,81.2,26.2,29.5,1.29058,402.91043
2025-06-17T18:30:07+00:00,1242,26.8,81.2,25.7,30.8,1.33683,402.92709
2025-06-17T18:30:57+00:00,1243,26.8,81.2,25.7,32.1,1.28083,402.82831
2025-06-17T18:31:47+00:00,1244,26.8,81.2,25.6,30.0,1.31354,402.89938
2025-06-17T18:32:36+00:00,1245,26.8,81.2,25.4,30.6,1.32349,402.91599
2025-06-17T18:33:26+00:00,1246,26.8,81.2,25.6,31.6,1.32016,402.88834
2025-06-17T18:34:15+00:00,1247,26.8,81.2,24.9,30.4,1.29058,402.91043
2025-06-17T18:35:04+00:00,1248,26.8,81.1,24.9,29.6,1.30366,402.88834
2025-06-17T18:35:54+00:00,1249,26.8,81.2,25.1,29.3,1.29711,402.86639
2025-06-17T18:36:46+00:00,1250,26.8,81.2,25.1,30.0,1.30695,402.89386
2025-06-17T18:37:35+00:00,1251,26.8,81.1,24.8,30.4,1.31024,402.91043
2025-06-17T18:38:25+00:00,1252,26.9,80.9,24.3,29.1,1.28407,402.93826
2025-06-17T18:39:15+00:00,1253,26.9,80.8,25.1,30.3,1.30366,402.91043
2025-06-17T18:40:04+00:00,1254,27.0,80.5,24.0,30.2,1.32349,402.91599
2025-06-17T18:40:54+00:00,1255,27.0,80.3,24.0,29.0,1.31024,402.88284
2025-06-17T18:41:43+00:00,1256,27.0,79.9,23.7,29.0,1.30695,402.91043
2025-06-17T18:42:32+00:00,1257,26.9,80.5,23.6,27.5,1.29058,402.97754
2025-06-17T18:43:22+00:00,1258,26.9,80.7,24.3,29.5,1.30366,402.91043
2025-06-17T18:44:11+00:00,1259,26.9,80.6,24.1,28.7,1.27437,402.89386
2025-06-17T18:45:01+00:00,1260,26.9,80.5,23.5,28.7,1.34692,402.91599
2025-06-17T18:45:50+00:00,1261,27.0,80.4,23.3,27.4,1.29058,402.97192
2025-06-17T18:46:40+00:00,1262,27.0,80.2,24.5,28.4,1.32016,402.91043
2025-06-17T18:47:32+00:00,1263,27.0,80.2,24.8,29.9,1.29058,402.89386
2025-06-17T18:48:21+00:00,1264,26.9,80.2,23.8,29.3,1.29711,402.90491
2025-06-17T18:49:11+00:00,1265,26.9,80.4,24.1,28.1,1.32681,402.87735
2025-06-17T18:50:01+00:00,1266,26.9,80.5,23.4,29.1,1.28732,402.92154
2025-06-17T18:50:51+00:00,1267,26.9,80.5,23.7,28.4,1.28732,402.93268
2025-06-17T18:51:40+00:00,1268,26.9,80.5,23.5,27.9,1.32016,402.91043
2025-06-17T18:52:29+00:00,1269,26.9,80.4,23.3,29.8,1.30695,402.94943
2025-06-17T18:53:19+00:00,1270,26.8,80.4,23.9,28.4,1.30366,402.91599
2025-06-17T18:54:08+00:00,1271,26.9,80.3,23.4,28.8,1.34019,402.90491
2025-06-17T18:54:58+00:00,1272,26.9,80.3,21.1,24.6,1.30038,402.97192
2025-06-17T18:55:47+00:00,1273,26.9,80.1,23.1,28.4,1.30366,402.89938
2025-06-17T18:56:36+00:00,1274,26.9,80.0,23.1,27.9,1.30038,402.92154
2025-06-17T18:57:26+00:00,1275,26.9,80.0,22.5,26.5,1.28083,402.93268
2025-06-17T18:58:15+00:00,1276,26.9,80.0,23.1,28.2,1.33015,402.93826
2025-06-17T18:59:05+00:00,1277,26.9,80.0,22.8,27.5,1.30695,402.89386
2025-06-17T18:59:54+00:00,1278,26.9,80.0,22.7,27.9,1.30038,402.91599
2025-06-17T19:00:44+00:00,1279,26.9,80.0,22.5,27.8,1.30366,402.90491
2025-06-17T19:01:33+00:00,1280,26.9,79.9,22.4,27.4,1.30038,402.93826
2025-06-17T19:02:22+00:00,1281,27.0,79.8,20.8,24.4,1.32349,402.93826
2025-06-17T19:03:12+00:00,1282,27.0,79.8,21.9,28.5,1.29058,402.91043
2025-06-17T19:04:01+00:00,1283,27.0,79.6,22.0,26.6,1.31024,402.93826
2025-06-17T19:04:51+00:00,1284,27.0,79.6,21.3,26.4,1.23928,402.94943
2025-06-17T19:05:40+00:00,1285,27.0,79.7,21.5,28.1,1.30038,402.94943
2025-06-17T19:06:29+00:00,1286,27.0,79.5,21.6,26.6,1.26472,402.94385
2025-06-17T19:07:19+00:00,1287,27.0,79.5,21.5,25.3,1.24877,402.89386
2025-06-17T19:08:08+00:00,1288,27.0,79.5,21.2,27.9,1.29711,403.00021
2025-06-17T19:09:53+00:00,1289,27.0,79.4,21.5,25.2,1.29384,402.87735
2025-06-17T19:10:43+00:00,1290,27.0,79.5,21.5,26.5,1.29711,402.94943
2025-06-17T19:12:35+00:00,1291,27.1,79.4,20.4,24.1,1.29058,402.87186
2025-06-17T19:13:28+00:00,1292,27.0,79.4,20.7,24.8,1.29711,402.92154
2025-06-17T19:14:17+00:00,1293,27.0,79.4,20.9,24.8,1.31024,402.90491
2025-06-17T19:15:07+00:00,1294,27.0,79.4,20.3,24.9,1.27115,402.95505
2025-06-17T19:15:57+00:00,1295,27.0,79.4,20.0,23.9,1.2776,402.97192
2025-06-17T19:16:47+00:00,1296,27.0,79.4,19.6,23.9,1.29711,402.92709
2025-06-17T19:17:36+00:00,1297,27.0,79.2,19.8,23.3,1.30038,402.94385
2025-06-17T19:18:25+00:00,1298,27.0,79.4,19.9,23.3,1.29058,402.92709
2025-06-17T19:19:15+00:00,1299,27.0,79.3,21.0,25.7,1.28732,402.93268
2025-06-17T19:20:04+00:00,1300,27.0,79.4,20.3,24.3,1.28732,402.92154
2025-06-17T19:20:56+00:00,1301,27.0,79.3,19.9,24.6,1.30038,402.94385
2025-06-17T19:21:48+00:00,1302,27.0,79.3,19.6,22.0,1.28407,402.89938
2025-06-17T19:22:40+00:00,1303,27.0,79.2,18.9,21.8,1.31024,402.94385
2025-06-17T19:23:34+00:00,1304,27.0,79.0,19.1,22.3,1.30695,402.89386
2025-06-17T19:24:25+00:00,1305,27.0,79.0,19.1,24.1,1.30695,402.92709
2025-06-17T19:25:19+00:00,1306,27.1,79.0,18.8,23.2,1.34692,402.92154
2025-06-17T19:26:08+00:00,1307,27.1,79.0,19.1,23.5,1.34355,402.89386
2025-06-17T19:26:58+00:00,1308,27.1,79.0,19.6,24.1,1.27437,402.89938
2025-06-17T19:27:50+00:00,1309,27.0,79.0,18.1,22.5,1.31685,402.93268
2025-06-17T19:28:45+00:00,1310,27.0,78.6,18.6,22.2,1.29058,402.92154
2025-06-17T19:29:34+00:00,1311,27.0,78.7,18.7,21.8,1.29384,402.91599
2025-06-17T19:30:24+00:00,1312,27.0,78.7,18.1,21.4,1.31354,402.91043
2025-06-17T19:31:13+00:00,1313,27.0,78.9,17.4,22.4,1.30366,402.92154
2025-06-17T19:32:02+00:00,1314,27.0,78.9,18.3,22.0,1.34019,402.89938
2025-06-17T19:32:52+00:00,1315,27.0,78.9,18.5,21.7,1.38096,402.89938
2025-06-17T19:33:41+00:00,1316,27.0,79.0,17.3,21.4,1.39131,402.92709
2025-06-17T19:34:31+00:00,1317,27.0,78.8,17.5,21.1,1.39131,402.92154
2025-06-17T19:35:20+00:00,1318,27.0,78.7,16.9,19.9,1.40172,402.92709
2025-06-17T19:36:09+00:00,1319,27.0,78.7,17.5,20.4,1.38785,402.87735
2025-06-17T19:36:59+00:00,1320,27.0,78.6,16.9,20.0,1.36386,402.89386
2025-06-17T19:37:49+00:00,1321,27.0,78.4,17.2,19.9,1.31685,402.86093
2025-06-17T19:38:38+00:00,1322,27.0,78.6,16.3,18.9,1.3741,402.85547
2025-06-17T19:39:27+00:00,1323,26.9,78.2,17.2,20.4,1.33683,402.91043
2025-06-17T19:40:17+00:00,1324,26.9,78.5,18.0,22.0,1.32681,402.90491
2025-06-17T19:41:06+00:00,1325,27.0,78.4,17.7,21.8,1.34355,402.89386
2025-06-17T19:41:56+00:00,1326,27.0,78.5,17.4,20.8,1.29058,402.91043
2025-06-17T19:42:45+00:00,1327,27.0,78.5,16.0,19.1,1.35029,402.91599
2025-06-17T19:43:35+00:00,1328,27.0,78.3,16.7,19.6,1.3741,402.94943
2025-06-17T19:44:24+00:00,1329,27.0,78.3,16.4,20.3,1.33683,402.90491
2025-06-17T19:45:13+00:00,1330,26.9,78.5,17.0,20.2,1.38441,402.88834
2025-06-17T19:46:03+00:00,1331,26.9,78.6,16.0,19.1,1.3741,402.86639
2025-06-17T19:46:55+00:00,1332,26.9,78.6,15.6,18.6,1.34019,402.89386
2025-06-17T19:47:44+00:00,1333,26.9,78.3,16.5,19.7,1.38441,402.93826
2025-06-17T19:48:34+00:00,1334,26.9,78.5,15.3,18.5,1.38441,402.90491
2025-06-17T19:49:23+00:00,1335,27.0,78.4,15.8,18.8,1.38096,402.91043
2025-06-17T19:50:12+00:00,1336,27.0,77.7,15.6,18.5,1.38096,402.86639
2025-06-17T19:51:02+00:00,1337,27.0,77.9,15.5,19.1,1.34692,402.92709
2025-06-17T19:51:51+00:00,1338,27.0,78.3,15.6,20.2,1.37068,402.87735
2025-06-17T19:52:40+00:00,1339,27.0,78.2,15.4,19.6,1.30366,402.87735
2025-06-17T19:53:30+00:00,1340,26.9,78.3,16.1,19.2,1.36386,402.82288
2025-06-17T19:54:19+00:00,1341,26.9,78.3,16.2,19.7,1.3741,402.85001
2025-06-17T19:55:10+00:00,1342,26.9,78.3,14.8,17.9,1.35706,402.77994
2025-06-17T19:55:59+00:00,1343,26.9,77.6,15.2,19.0,1.36045,402.89386
2025-06-17T19:56:48+00:00,1344,26.9,78.0,14.4,17.2,1.34355,402.87735
2025-06-17T19:57:38+00:00,1345,26.9,77.6,14.6,18.3,1.35029,402.8067
2025-06-17T19:58:28+00:00,1346,26.8,78.5,14.7,17.0,1.37068,402.91043
2025-06-17T19:59:17+00:00,1347,26.8,78.6,14.5,17.4,1.31354,402.89938
2025-06-17T20:00:06+00:00,1348,26.9,78.5,15.4,20.7,1.34692,402.86639
2025-06-17T20:00:56+00:00,1349,26.9,78.3,14.9,18.3,1.32016,402.85001
2025-06-17T20:01:45+00:00,1350,26.9,78.3,14.8,18.6,1.32681,402.91043
2025-06-17T20:02:35+00:00,1351,26.9,78.2,15.0,17.7,1.32349,402.86639
2025-06-17T20:03:24+00:00,1352,26.9,78.2,14.5,18.1,1.34355,402.90491
2025-06-17T20:04:13+00:00,1353,26.9,78.1,15.0,17.2,1.35706,402.92154
2025-06-17T20:05:03+00:00,1354,26.9,78.1,14.2,16.3,1.32681,402.93268
2025-06-17T20:05:52+00:00,1355,26.9,78.1,14.3,17.7,1.36726,402.95505
2025-06-17T20:06:41+00:00,1356,26.9,77.8,15.0,18.9,1.34355,402.88284
2025-06-17T20:07:31+00:00,1357,26.9,78.4,13.7,16.7,1.33349,402.89938
2025-06-17T20:08:20+00:00,1358,26.8,78.0,14.4,17.6,1.36386,402.87186
2025-06-17T20:09:09+00:00,1359,26.8,77.9,14.2,17.1,1.35367,402.86639
2025-06-17T20:09:59+00:00,1360,26.8,78.1,13.9,17.4,1.29384,402.90491
2025-06-17T20:10:50+00:00,1361,26.8,77.8,13.7,16.9,1.34019,402.87735
2025-06-17T20:11:40+00:00,1362,26.8,78.0,13.3,16.9,1.41569,402.84457
2025-06-17T20:12:30+00:00,1363,26.9,77.3,13.8,15.8,1.31685,402.83914
2025-06-17T20:13:21+00:00,1364,26.9,77.6,13.3,17.8,1.32016,402.91599
2025-06-17T20:14:10+00:00,1365,26.9,77.4,13.7,16.8,1.39131,402.84457
2025-06-17T20:14:59+00:00,1366,26.8,77.7,13.4,16.2,1.31024,402.80133
2025-06-17T20:15:49+00:00,1367,26.8,77.9,13.7,16.6,1.28083,402.88284
2025-06-17T20:16:41+00:00,1368,26.7,78.1,13.1,15.6,1.35367,402.82831
2025-06-17T20:17:30+00:00,1369,26.7,77.6,13.0,16.0,1.30038,402.85547
2025-06-17T20:18:20+00:00,1370,26.7,78.0,13.7,16.3,1.29711,402.91043
2025-06-17T20:19:09+00:00,1371,26.7,78.2,13.1,16.6,1.30366,402.89386
2025-06-17T20:19:58+00:00,1372,26.7,77.7,12.7,15.5,1.36045,402.87735
2025-06-17T20:20:48+00:00,1373,26.7,78.1,12.6,14.9,1.30366,402.86093
2025-06-17T20:21:37+00:00,1374,26.8,78.0,13.1,16.5,1.32349,402.85547
2025-06-17T20:22:26+00:00,1375,26.8,78.0,13.4,15.8,1.32349,402.87186
2025-06-17T20:23:16+00:00,1376,26.8,78.0,13.4,16.2,1.31354,402.86093
2025-06-17T20:24:05+00:00,1377,26.8,78.0,13.3,15.8,1.31024,402.87735
2025-06-17T20:24:54+00:00,1378,26.8,78.0,13.2,16.9,1.33015,402.89386
2025-06-17T20:25:44+00:00,1379,26.8,77.7,13.8,16.0,1.36045,402.92154
2025-06-17T20:26:33+00:00,1380,26.8,77.6,12.5,14.4,1.34692,402.91043
2025-06-17T20:27:22+00:00,1381,26.8,77.3,13.3,14.9,1.32681,402.92154
2025-06-17T20:28:12+00:00,1382,26.7,77.7,13.9,17.3,1.29058,402.85001
2025-06-17T20:29:01+00:00,1383,26.7,77.5,13.2,16.2,1.32681,402.92154
2025-06-17T20:29:51+00:00,1384,26.6,77.7,13.0,15.3,1.31024,402.87186
2025-06-17T20:30:40+00:00,1385,26.6,77.8,12.7,14.2,1.29384,402.90491
2025-06-17T20:31:29+00:00,1386,26.6,77.9,13.6,17.2,1.30695,402.88834
2025-06-17T20:32:19+00:00,1387,26.6,77.7,14.0,18.4,1.28732,402.91043
2025-06-17T20:33:08+00:00,1388,26.7,77.8,13.5,16.2,1.31354,402.88834
2025-06-17T20:33:58+00:00,1389,26.7,77.7,12.9,16.9,1.31685,402.89386
2025-06-17T20:34:47+00:00,1390,26.7,77.7,13.0,15.7,1.25832,402.96066
2025-06-17T20:35:36+00:00,1391,26.7,77.5,12.8,15.4,1.30695,402.95505
2025-06-17T20:36:25+00:00,1392,26.7,77.6,12.8,14.8,1.29058,402.92154
2025-06-17T20:37:15+00:00,1393,26.7,77.6,13.4,16.4,1.30695,402.83914
2025-06-17T20:38:04+00:00,1394,26.7,77.4,12.1,15.0,1.2776,402.90491
2025-06-17T20:38:54+00:00,1395,26.7,77.4,12.2,14.2,1.28083,402.89386
2025-06-17T20:39:43+00:00,1396,26.7,77.4,12.5,15.1,1.2776,402.88834
2025-06-17T20:40:32+00:00,1397,26.6,77.5,13.0,15.2,1.31024,402.89938
2025-06-17T20:41:22+00:00,1398,26.7,77.5,12.6,14.1,1.28732,402.89938
2025-06-17T20:42:11+00:00,1399,26.7,77.4,12.6,15.5,1.29711,402.93268
2025-06-17T20:43:00+00:00,1400,26.7,77.4,12.3,14.4,1.28732,402.92154
2025-06-17T20:43:50+00:00,1401,26.7,77.5,12.8,15.4,1.29058,402.90491
2025-06-17T20:44:39+00:00,1402,26.7,77.4,12.2,14.8,1.32349,402.89938
2025-06-17T20:45:29+00:00,1403,26.7,77.4,12.5,15.0,1.30695,402.93268
2025-06-17T20:46:18+00:00,1404,26.7,77.4,12.7,14.7,1.32349,402.92709
2025-06-17T20:47:07+00:00,1405,26.7,77.3,13.0,15.2,1.30695,402.93826
2025-06-17T20:47:57+00:00,1406,26.7,77.0,11.9,15.6,1.25832,402.88834
2025-06-17T20:48:46+00:00,1407,26.7,77.1,12.2,14.1,1.29058,402.89386
2025-06-17T20:49:35+00:00,1408,26.7,77.2,11.7,13.9,1.32681,402.87186
2025-06-17T20:50:25+00:00,1409,26.7,77.3,12.5,14.8,1.33683,402.91043
2025-06-17T20:51:14+00:00,1410,26.7,77.3,12.1,14.6,1.31685,402.86639
2025-06-17T20:52:04+00:00,1411,26.7,77.1,12.1,14.6,1.30038,402.89938
2025-06-17T20:52:53+00:00,1412,26.7,77.1,12.3,14.6,1.28732,402.89386
2025-06-17T20:53:42+00:00,1413,26.8,77.0,11.6,13.5,1.30038,402.91599
2025-06-17T20:54:32+00:00,1414,26.8,76.9,11.6,13.3,1.35367,402.96066
2025-06-17T20:55:21+00:00,1415,26.7,76.9,11.2,14.7,1.30695,402.91599
2025-06-17T20:56:10+00:00,1416,26.7,77.0,11.9,14.7,1.32681,402.91043
2025-06-17T20:57:00+00:00,1417,26.7,76.8,11.5,14.0,1.29711,402.96628
2025-06-17T20:57:49+00:00,1418,26.7,77.0,11.5,13.8,1.31685,402.91599
2025-06-17T20:58:41+00:00,1419,26.7,77.0,11.8,13.7,1.35706,402.92154
2025-06-17T20:59:31+00:00,1420,26.7,77.0,11.2,13.0,1.29711,402.93268
2025-06-17T21:00:20+00:00,1421,26.7,77.0,11.0,12.4,1.31354,402.91599
2025-06-17T21:01:09+00:00,1422,26.7,77.0,11.4,13.7,1.29058,402.92709
2025-06-17T21:01:59+00:00,1423,26.7,77.0,10.9,13.0,1.31024,402.91043
2025-06-17T21:02:48+00:00,1424,26.7,76.9,11.5,13.5,1.31685,402.93826
2025-06-17T21:03:37+00:00,1425,26.7,76.8,11.4,13.6,1.29384,402.89938
2025-06-17T21:04:27+00:00,1426,26.7,77.0,11.7,14.4,1.35367,402.92154
2025-06-17T21:05:16+00:00,1427,26.7,76.8,10.9,13.0,1.2776,402.94385
2025-06-17T21:06:06+00:00,1428,26.7,76.8,11.3,13.1,1.30695,402.90491
2025-06-17T21:06:55+00:00,1429,26.7,76.8,11.2,13.4,1.31354,402.91599
2025-06-17T21:07:44+00:00,1430,26.7,76.7,10.9,12.2,1.31024,402.89386
2025-06-17T21:08:34+00:00,1431,26.7,76.7,10.8,13.5,1.29384,402.93268
2025-06-17T21:09:23+00:00,1432,26.6,76.8,11.4,13.4,1.29058,402.92709
2025-06-17T21:10:12+00:00,1433,26.6,76.9,11.5,14.3,1.27115,402.88834
2025-06-17T21:11:02+00:00,1434,26.7,77.0,10.9,13.2,1.30695,402.91599
2025-06-17T21:11:51+00:00,1435,26.7,76.9,10.3,11.8,1.31354,402.94385
2025-06-17T21:12:40+00:00,1436,26.7,76.8,11.6,14.4,1.28407,402.89938
2025-06-17T21:13:30+00:00,1437,26.7,76.9,11.7,14.4,1.2776,402.90491
2025-06-17T21:14:19+00:00,1438,26.7,76.8,11.0,14.0,1.29384,402.91599
2025-06-17T21:15:08+00:00,1439,26.7,76.8,11.5,15.5,1.28083,402.89938
2025-06-17T21:15:58+00:00,1440,26.7,76.8,11.2,14.4,1.29384,402.92154
2025-06-17T21:16:47+00:00,1441,26.7,76.9,11.1,14.1,1.32016,402.85547
2025-06-17T21:17:37+00:00,1442,26.7,76.9,11.0,13.8,1.31024,402.87186
2025-06-17T21:18:26+00:00,1443,26.7,76.9,11.3,13.5,1.29058,402.91599
2025-06-17T21:19:15+00:00,1444,26.7,77.0,10.6,13.3,1.28732,402.92154
2025-06-17T21:20:05+00:00,1445,26.7,76.9,11.3,15.4,1.30695,402.90491
2025-06-17T21:20:58+00:00,1446,26.8,76.8,11.4,14.1,1.29058,402.90491
2025-06-17T21:21:47+00:00,1447,26.8,77.0,11.6,14.9,1.30038,402.86639
2025-06-17T21:22:36+00:00,1448,26.7,77.0,11.2,14.5,1.28083,402.88284
2025-06-17T21:23:26+00:00,1449,26.7,77.1,10.6,13.3,1.28407,402.88834
2025-06-17T21:24:15+00:00,1450,26.7,76.8,10.5,13.3,1.29711,402.89386
2025-06-17T21:25:09+00:00,1451,26.7,77.0,11.4,13.8,1.30038,402.88834
2025-06-17T21:26:02+00:00,1452,26.7,76.8,11.2,14.6,1.28407,402.90491
2025-06-17T21:26:51+00:00,1453,26.7,77.0,11.4,14.3,1.28083,402.88284
2025-06-17T21:27:40+00:00,1454,26.7,77.0,11.3,14.5,1.31354,402.91599
2025-06-17T21:28:30+00:00,1455,26.7,77.0,11.4,14.5,1.30366,402.90491
2025-06-17T21:29:19+00:00,1456,26.7,77.0,11.4,14.1,1.28732,402.93268
2025-06-17T21:30:09+00:00,1457,26.7,77.0,11.5,16.0,1.31354,402.87735
2025-06-17T21:30:58+00:00,1458,26.7,77.2,11.2,13.6,1.31354,402.88284
2025-06-17T21:31:48+00:00,1459,26.7,77.3,11.5,13.6,1.24877,402.88834
2025-06-17T21:32:37+00:00,1460,26.7,76.9,11.1,14.0,1.28083,402.87735
